Cocunut,AGE,YEARS_WITH_BANK,MARTIAL_STATUS,EDUCATION,EMPLOYMENT,GENDER,CUST_INCOME,CURRENT_ADDRESS_DATE,CURRENT_JOB_DATE,CURRENT_WITH_BANK_DATE,CURRENT_BALANCE_EUR
82445,39,13,S,HGH,PVE,F,"273,7107692",18/04/1978,01/06/2010,25/09/2003,"2307,692308"
82446,44,11,S,BCR,PVE,F,"491,4638462",01/05/2008,01/06/2003,12/07/2005,"2307,692308"
82447,59,5,*noval*,OTH,OTH,F,0,01/10/9999,01/10/9999,02/04/2012,"4615,384615"
82448,27,2,M,HGH,PVE,F,"213,2230769",01/01/2008,01/08/2010,14/10/2014,"1902,368385"
82449,70,8,M,HGH,RET,F,"301,28",10/10/1982,01/10/9999,26/12/2008,"2371,153846"
82450,56,5,M,HGH,RET,F,"158,7432308",01/01/1980,25/11/2004,12/07/2011,"4615,384615"
82451,57,9,W,BCR,PVE,F,"411,678",01/04/2001,01/06/2007,09/07/2007,"2307,692308"
82452,44,9,*noval*,HGH,OTH,M,0,01/10/9999,01/10/9999,29/01/2008,"2307,692308"
82453,31,5,S,BCR,PVE,M,"851,223",01/01/2009,27/08/2011,31/08/2011,"7692,307692"
82454,36,2,M,HGH,PVE,F,"210,9910769",01/09/2000,14/08/2014,09/09/2014,"4820,321462"
82455,38,10,M,BCR,PVE,F,"380,2307692",20/05/2006,14/01/2009,10/08/2006,"6923,076923"
82456,42,0,S,HGH,RET,M,"346,1538462",07/09/1975,05/01/2002,18/10/2016,"419,8438462"
82457,60,9,M,BCR,STE,M,"752,0846154",17/07/1957,01/02/2016,02/10/2007,"1831,722231"
82458,53,11,M,HGH,STE,M,"184,6153846",27/01/1964,01/11/1987,10/03/2006,"324,7669231"
82459,26,1,*noval*,HGH,OTH,M,0,01/10/9999,01/04/2016,01/04/2016,"2307,692308"
82460,66,9,W,HGH,RET,F,"216,6777692",01/01/1979,01/10/9999,27/07/2007,"1580,769231"
82461,38,8,*noval*,HGH,OTH,F,0,01/10/9999,01/10/9999,16/09/2008,"4615,384615"
82462,48,3,M,HGH,PVE,F,"223,0769231",10/10/2007,25/07/2015,19/02/2014,"2307,692308"
82463,44,11,*noval*,HGH,OTH,M,0,01/10/9999,01/10/9999,22/08/2005,"2307,692308"
82464,64,0,M,HGH,RET,F,"728,6723077",01/01/2006,01/10/9999,19/10/2016,"7692,307692"
82465,40,13,M,BCR,OTH,F,"346,1538462",01/10/9999,01/10/9999,17/07/2003,"372,2261538"
82466,71,1,M,HGH,RET,M,"223,6593846",23/10/1946,01/10/9999,19/04/2016,"1896,923077"
82467,43,4,M,HGH,PVE,F,"222,2153846",01/02/2012,01/10/2015,16/07/2012,"1278,902692"
82468,70,3,M,HGH,RET,M,"223,0769231",06/11/1947,15/02/1999,28/11/2013,"3635,769231"
82469,68,11,M,HGH,RET,F,"189,3446154",19/03/1971,01/10/9999,08/08/2005,"3936,115385"
82470,29,2,M,HGH,PVE,M,"230,7692308",07/02/2008,11/07/2010,04/10/2014,"253,7692308"
82471,68,11,M,HGH,RET,M,"211,1476923",01/11/2008,01/10/9999,02/12/2005,"2963,942308"
82472,71,9,W,HGH,RET,F,"167,5788462",25/06/1946,01/10/9999,16/07/2007,"1106,538462"
82473,51,11,M,HGH,STE,M,"435,4546923",04/02/2000,04/01/1988,19/07/2005,"474,2307692"
82474,47,11,M,HGH,STE,F,"238,0923077",01/07/1990,07/09/1998,27/01/2006,"4615,384615"
82475,48,0,M,HGH,RET,M,"311,5602308",02/03/1969,01/10/9999,18/10/2016,"2307,692308"
82476,33,1,M,HGH,PVE,M,"246,1538462",01/03/1990,01/06/2007,30/05/2016,"1630,145077"
82477,46,11,M,HGH,PVE,F,"393,5275385",01/01/2015,16/09/2011,13/09/2005,"6672,392077"
82478,33,10,M,HGH,PVE,M,"297,3786923",29/08/1984,01/12/2014,01/02/2007,"6041,012385"
82479,28,3,S,BCR,PVE,M,0,01/10/9999,01/08/2013,23/07/2013,"2457,307923"
82480,60,0,M,HGH,RET,M,0,01/04/1957,01/10/9999,11/10/2016,"2307,692308"
82481,36,3,S,HGH,STE,F,"204,5663846",26/09/1996,03/09/2007,25/09/2013,"4382,110462"
82482,44,4,M,BCR,STE,F,"366,8896154",03/10/1999,01/09/2006,25/09/2012,"9482,887077"
82483,62,1,M,HGH,STE,M,"405,2886923",16/11/1987,01/12/1995,12/04/2016,"258,2130769"
82484,41,6,M,HGH,OTH,F,200,01/10/9999,01/10/9999,03/09/2010,"305,6723077"
82485,32,3,W,HGH,STE,F,"287,2",01/01/2009,02/08/2015,13/02/2014,"2307,692308"
82486,63,11,M,BCR,STE,M,"1219,230692",20/09/1980,01/10/1986,11/08/2005,"3076,923077"
82487,54,14,M,PHD,STE,F,"612,9705385",11/06/1972,12/01/1990,03/03/2003,"813,1933077"
82488,68,14,M,HGH,RET,M,"271,5846154",01/01/1987,01/10/9999,27/06/2003,"1248,807692"
82489,64,8,M,HGH,RET,F,"162,6644615",01/01/2004,01/10/9999,17/09/2008,"4402,442308"
82490,60,3,W,HGH,PVE,F,"246,1538462",18/03/2000,27/11/2012,05/04/2014,"1699,972538"
82491,38,1,S,HGH,PVE,M,"292,3076923",23/03/1979,01/12/2000,02/11/2015,"475,2633077"
82492,58,3,M,BCR,PVE,F,"519,0153846",01/10/2001,01/08/2008,28/10/2013,"2307,692308"
82493,42,3,*noval*,HGH,OTH,M,0,01/10/9999,01/10/9999,25/02/2014,"2307,692308"
82494,29,2,S,HGH,PVE,M,"307,6923077",07/04/1988,01/09/2013,29/01/2015,"4615,384615"
82495,71,11,M,HGH,RET,F,"1185,189538",10/10/1998,01/10/9999,25/01/2006,"5366,711538"
82496,52,13,M,HGH,PVE,F,"559,6384615",01/01/2007,01/08/2013,29/06/2004,"2307,692308"
82497,52,10,D,HGH,STE,F,"226,6564615",28/08/1965,18/09/2002,26/12/2006,"1185,576923"
82498,52,11,D,BCR,PVE,F,"691,2",01/01/1997,01/05/1998,20/10/2005,0
82499,43,12,M,BCR,PVE,M,"2523,1",01/04/2002,01/01/1994,20/12/2004,"8073,685923"
82500,29,0,M,HGH,PVE,M,0,29/09/1988,01/10/2015,19/10/2016,"4615,384615"
82501,43,10,M,HGH,OTH,F,0,01/10/9999,01/10/9999,14/09/2006,"379,1033846"
82502,60,13,M,HGH,STE,M,"348,3983077",01/01/1960,09/11/2002,04/05/2004,"7747,244154"
82503,56,13,D,BCR,PVE,F,"609,6759231",26/04/2006,08/05/2004,17/05/2004,"6307,692308"
82504,47,10,S,HGH,STE,F,"472,1990769",14/11/2003,01/08/2006,04/09/2006,"6836,092308"
82505,67,11,M,SEC,RET,M,"200,5214615",01/01/1994,01/10/9999,13/07/2005,"2529,230769"
82506,49,10,M,BCR,STE,F,"318,8615385",10/01/2000,01/09/2007,04/10/2006,"4347,115385"
82507,45,7,S,HGH,PVE,F,"168,2384615",25/04/1972,01/11/2013,12/02/2010,"1139,841154"
82508,61,11,M,BCR,STE,F,"275,2230769",15/02/2008,01/04/1994,08/08/2005,"5609,101385"
82509,45,3,S,HGH,PVE,F,"230,7692308",01/01/2007,01/12/2009,26/08/2013,"3399,945"
82510,60,3,D,HGH,PVE,M,"309,9538462",01/05/2005,22/09/2015,21/03/2014,"4732,679308"
82511,68,3,M,HGH,RET,M,300,01/01/1972,26/06/1999,08/04/2014,"5366,711538"
82512,56,11,M,HGH,PVE,F,"423,5172308",01/12/1990,01/03/1985,12/07/2005,"4615,384615"
82513,44,12,M,HGH,STE,M,"232,3076923",01/11/2002,20/07/1996,26/03/2005,"4615,384615"
82514,54,13,M,HGH,RET,M,"285,2263077",01/10/1998,01/10/9999,28/01/2004,"7692,307692"
82515,67,9,M,BCR,RET,M,"546,326",11/09/2002,01/10/9999,12/10/2007,"1580,769231"
82516,65,7,D,HGH,RET,M,0,01/02/2014,01/10/9999,16/03/2010,"3038,461538"
82517,69,2,M,BCR,RET,M,"292,3076923",01/06/1959,06/06/2000,20/03/2015,"4663,269231"
82518,49,12,M,HGH,STE,F,"309,9076923",01/01/1994,01/01/2010,28/01/2005,"1538,461538"
82519,41,12,S,HGH,PVE,F,"534,6367692",12/11/1976,15/12/2004,02/12/2004,"2307,692308"
82520,52,12,M,HGH,PVE,F,"207,3307692",09/05/1987,01/12/2008,26/05/2005,"3181,412231"
82521,63,4,M,HGH,RET,M,"199,2930769",01/06/1980,01/10/9999,23/11/2012,"2307,692308"
82522,34,9,S,BCR,PVE,F,"391,8692308",01/01/2009,01/03/2011,04/10/2007,"2307,692308"
82523,69,11,M,BCR,RET,F,"254,1354615",15/08/2014,01/10/9999,14/02/2006,"2371,153846"
82524,59,10,M,SEC,STE,M,"498,5003846",18/07/2006,14/12/1990,14/07/2006,"3161,538462"
82525,63,12,M,HGH,RET,M,"268,7743846",01/01/2004,01/10/9999,08/12/2004,"5366,711538"
82526,36,4,M,PRS,PVE,M,"193,0769231",01/08/1985,01/02/2013,15/03/2013,"1031,340385"
82527,54,10,M,BCR,STE,M,"362,6615385",30/11/1974,01/08/1991,14/05/2007,"2307,692308"
82528,38,10,M,HGH,PVE,F,"564,2146154",01/01/2010,18/11/2013,22/11/2006,"4615,384615"
82529,38,14,M,BCR,PVE,F,"1137,846154",01/10/2004,01/04/2004,22/10/2002,"6153,846154"
82530,45,4,M,HGH,PVE,M,"371,7590769",04/11/1972,01/04/2012,11/04/2013,"4615,384615"
82531,69,11,M,HGH,RET,M,"241,014",01/01/1980,01/10/9999,07/07/2005,0
82532,35,0,*noval*,HGH,OTH,M,0,01/10/9999,01/10/9999,03/08/2016,4000
82533,62,5,M,HGH,PVE,F,"252,3076923",10/09/1979,01/09/2012,24/08/2011,"4869,227077"
82534,34,6,S,BCR,PVE,M,"168,1615385",02/05/1983,01/03/2010,12/08/2010,"4615,384615"
82535,39,11,M,PRS,PVE,M,"381,7742308",20/09/1995,09/03/2007,08/08/2005,"7826,449231"
82536,54,11,M,HGH,STE,F,"503,7939231",01/01/2003,03/10/1997,28/09/2005,"1850,321077"
82537,26,1,M,HGH,PVE,M,"230,7692308",30/01/1991,01/03/2015,16/05/2016,"399,9230769"
82538,23,0,S,HGH,PVE,F,"292,3076923",08/02/2009,04/04/2012,14/09/2016,"3111,298462"
82539,26,2,S,HGH,PVE,M,"166,7692308",09/02/1991,26/08/2015,21/10/2014,"2453,981923"
82540,64,13,M,BCR,RET,F,"229,0261538",15/03/2000,01/10/9999,10/11/2003,"831,2863077"
82541,54,9,M,HGH,PVE,F,"320,4461538",30/07/1986,10/12/2007,20/12/2007,"7011,376692"
82542,48,0,M,HGH,STE,M,"446,1538462",27/05/1969,03/05/2012,19/10/2016,"360,2623077"
82543,32,4,M,HGH,PVE,M,"184,6153846",10/07/1985,01/12/2011,09/07/2012,"4820,321462"
82544,50,11,M,BCR,STE,F,"580,6002308",30/06/1997,12/07/2004,06/09/2005,"1465,375615"
82545,64,8,M,HGH,RET,M,"192,2353846",01/01/1982,01/10/9999,10/09/2008,"4584,230769"
82546,45,7,M,HGH,PVE,F,"231,4846154",23/09/2013,09/06/2014,03/09/2009,"6222,596846"
82547,25,0,S,HGH,PVE,M,"269,2307692",10/02/1992,08/10/2015,13/10/2016,"194,9076923"
82548,62,11,M,BCR,STE,F,"493,9923077",01/01/1984,05/05/1997,08/11/2005,"4615,384615"
82549,67,8,M,HGH,RET,F,"209,7073846",09/12/1987,01/10/9999,27/02/2009,"3556,730769"
82550,44,0,M,HGH,SFE,F,"223,5769231",01/01/1997,01/01/2015,17/10/2016,"6492,302846"
82551,57,10,M,HGH,PVE,F,"230,7692308",01/01/1984,01/06/2011,21/05/2007,"837,3574615"
82552,69,13,M,HGH,RET,M,"269,2307692",06/05/1982,01/10/9999,30/06/2004,"2371,153846"
82553,52,2,M,HGH,PVE,M,"353,8461538",01/06/2009,01/06/2002,27/11/2014,"187,1888462"
82554,60,11,M,BCR,RET,F,"248,1794615",01/10/1989,01/10/9999,28/10/2005,"1095,576077"
82555,30,3,S,HGH,PVE,M,"559,8",12/11/1987,22/01/2014,29/01/2014,"6573,165692"
82556,40,1,M,HGH,PVE,M,"164,2538462",01/01/2014,03/01/2011,24/03/2016,"4645,037077"
82557,34,3,M,HGH,PVE,F,0,07/09/2002,01/03/2013,12/07/2013,"769,2307692"
82558,40,5,M,HGH,STE,F,"272,4941538",30/06/2002,13/03/2013,03/08/2011,"5258,532538"
82559,54,8,M,HGH,PVE,F,"173,4717692",01/01/2010,01/02/2014,20/10/2008,"2307,692308"
82560,23,0,S,HGH,RET,F,"200,0215385",19/03/1994,01/10/9999,17/10/2016,"959,1764615"
82561,44,4,M,HGH,STE,F,"178,7468462",04/04/1996,01/04/2002,29/04/2013,"5258,532538"
82562,51,9,M,BCR,STE,F,"339,4867692",01/09/1997,01/09/1996,08/02/2008,"801,6266923"
82563,34,0,*noval*,HGH,OTH,M,0,01/10/9999,01/10/9999,19/10/2016,"1830,769231"
82564,60,12,M,SEC,RET,M,"291,0015385",02/10/2008,01/10/9999,17/06/2005,"4615,384615"
82565,40,2,M,BCR,STE,F,"273,4769231",01/01/2000,01/01/2000,20/08/2014,"244,7438462"
82566,67,8,M,BCR,RET,F,"282,9610769",20/05/2000,01/10/9999,09/09/2008,"5371,453846"
82567,54,9,M,SEC,STE,F,"307,6861538",30/04/1963,21/06/1989,24/12/2007,"862,4782308"
82568,42,11,M,BCR,PVE,M,"1153,846154",01/08/2008,01/06/2015,20/09/2005,"1626,386615"
82569,25,2,S,HGH,PVE,F,"215,3846154",19/08/1992,01/02/2015,12/12/2014,"801,6266923"
82570,64,11,W,HGH,RET,F,"298,9709231",20/11/1988,01/10/9999,25/08/2005,"5371,453846"
82571,32,3,M,BCR,PVE,F,"269,2307692",09/01/2004,03/03/2013,14/01/2014,"2307,692308"
82572,53,5,M,HGH,PVE,M,"645,2069231",01/02/2005,01/10/2008,11/06/2012,"4615,384615"
82573,68,11,W,BCR,RET,F,"297,9869231",01/01/1976,01/10/9999,09/06/2006,"1817,884615"
82574,66,4,M,HGH,RET,M,"161,4230769",01/01/1972,01/10/9999,26/04/2013,"2956,038462"
82575,58,8,M,BCR,STE,F,"242,3923077",01/06/1998,03/09/2008,25/08/2008,"2307,692308"
82576,53,4,M,HGH,STE,F,"172,4175385",01/06/1988,12/09/2005,26/12/2012,"3126,022692"
82577,33,6,S,HGH,STE,M,"630,3230769",01/01/2012,13/09/2010,13/09/2010,"2307,692308"
82578,64,9,M,PRS,RET,M,"184,5443846",01/05/1980,01/10/9999,29/12/2007,"395,1923077"
82579,53,12,M,HGH,PVE,M,"497,9615385",01/09/1971,01/09/2004,04/09/2004,"2307,692308"
82580,65,13,M,HGH,RET,F,"476,9230769",01/01/1976,01/10/9999,27/01/2004,"5371,540769"
82581,62,4,W,HGH,RET,F,"271,0230769",01/04/2010,01/10/9999,30/08/2012,"5273,315923"
82582,29,2,M,HGH,PVE,F,"161,0281538",29/03/1988,12/11/2014,19/11/2014,"1796,665308"
82583,24,5,S,HGH,PVE,F,"722,0122308",28/01/1993,02/10/2015,29/06/2012,"1784,456385"
82584,63,11,D,BCR,PVE,M,"235,7461538",01/01/1961,01/03/2009,30/07/2005,"3181,958538"
82585,56,13,M,BCR,STE,M,"479,7333077",01/05/2003,17/12/2011,23/10/2003,"2307,692308"
82586,69,9,M,BCR,RET,M,"282,4076923",15/01/1998,01/10/9999,07/09/2007,"4030,961538"
82587,54,5,D,HGH,STE,F,"396,5923077",01/09/2002,01/12/2002,11/11/2011,"6041,012385"
82588,68,9,M,HGH,RET,F,"314,5722308",03/09/2007,01/10/9999,13/03/2008,"5358,807692"
82589,46,9,M,HGH,PVE,M,"184,6153846",20/01/1971,01/10/1999,06/02/2008,"813,1933077"
82590,42,14,M,HGH,PVE,M,"447,4753846",01/01/2003,14/07/2012,09/04/2003,"4615,384615"
82591,50,11,M,BCR,STE,F,"262,0036154",09/06/1967,01/09/1996,25/11/2005,"7692,307692"
82592,57,12,M,BCR,STE,F,"423,0794615",01/01/2003,10/10/1984,11/05/2005,"4615,384615"
82593,25,1,S,HGH,PVE,M,"292,3076923",07/10/1992,01/09/2015,30/05/2016,"260,6153846"
82594,46,0,M,HGH,STE,M,"307,6923077",01/01/2000,01/06/2000,09/07/2016,"253,7692308"
82595,53,11,M,HGH,STE,M,"223,2053846",31/03/2006,01/09/2000,18/01/2006,"1139,348769"
82596,30,4,S,HGH,PVE,M,"513,4694615",01/07/2014,01/03/2016,18/02/2013,"4615,384615"
82597,39,11,M,HGH,STE,M,"746,8769231",20/10/2001,10/09/2001,03/10/2005,"2307,692308"
82598,32,4,M,HGH,PVE,M,"214,6769231",29/10/1985,08/12/2010,12/04/2013,"4057,689231"
82599,49,11,M,HGH,OTH,F,"166,0769231",01/01/2001,26/08/1987,05/11/2005,"450,1892308"
82600,43,11,M,HGH,STE,F,"348,1152308",13/08/1994,06/12/2013,13/09/2005,"3694,912077"
82601,43,11,M,HGH,STE,F,"316,6953846",03/05/1994,07/11/1994,28/10/2005,"2307,692308"
82602,66,4,M,HGH,RET,M,"227,8698462",01/01/1980,01/10/9999,01/02/2013,"395,1923077"
82603,67,0,M,BCR,RET,M,0,01/05/2003,01/10/9999,13/10/2016,"948,4615385"
82604,51,12,M,BCR,PVE,F,"1943,645",01/01/2008,03/10/2005,24/05/2005,"1153,846154"
82605,49,13,S,MAS,PVE,F,"1215,569231",11/11/2011,15/10/2007,19/02/2004,"7692,307692"
82606,24,0,S,HGH,PVE,M,"170,78",19/10/1993,02/11/2015,10/10/2016,"2307,692308"
82607,40,2,M,HGH,PVE,M,"184,0615385",01/11/2013,01/10/2013,13/06/2015,"3067,477308"
82608,37,3,M,HGH,PVE,F,"243,8461538",01/12/2010,01/06/2013,24/01/2014,"473,3483846"
82609,33,1,*noval*,BCR,STE,F,0,01/10/9999,11/09/2015,12/10/2015,"4615,384615"
82610,27,7,S,HGH,STE,F,"336,3846923",28/01/1990,17/09/2009,14/07/2009,"3505,688385"
82611,29,2,S,BCR,PVE,M,"976,9230769",12/10/1988,01/04/2014,26/01/2015,"986,9978462"
82612,29,2,M,BCR,PVE,F,"230,8923077",01/10/9999,18/11/2015,07/05/2015,"4615,384615"
82613,67,11,M,HGH,RET,M,"287,9184615",01/01/1970,01/10/9999,20/07/2005,"5370,663462"
82614,58,0,M,PRS,PVE,M,"246,559",03/10/2000,01/04/2011,18/10/2016,"2307,692308"
82615,40,10,M,HGH,PVE,M,"269,2307692",13/11/1977,15/05/2012,17/01/2007,"2293,345692"
82616,23,4,S,HGH,PVE,F,"190,9076923",13/11/1994,23/10/2013,22/11/2012,"5784,385769"
82617,34,1,M,HGH,PVE,F,"220,3",01/01/2016,01/12/2015,22/12/2015,"2307,692308"
82618,38,9,M,BCR,STE,M,"512,5781538",01/10/2001,24/12/2007,23/04/2008,"2307,692308"
82619,23,0,M,HGH,STE,M,0,03/05/1994,20/04/2015,10/10/2016,"2307,692308"
82620,44,2,M,HGH,PVE,F,165,01/06/1996,20/04/2010,02/12/2014,"1444,976615"
82621,39,12,M,HGH,STE,M,"602,8461538",10/10/1978,05/05/2003,12/08/2004,"9615,384615"
82622,72,4,M,HGH,RET,M,"261,5384615",01/05/1980,24/01/1998,06/11/2012,"363,5769231"
82623,41,0,M,SEC,STE,M,0,30/07/1976,03/09/1996,18/10/2016,"4615,384615"
82624,49,0,M,HGH,PVE,M,0,31/12/1992,01/03/2016,11/10/2016,"1840,486385"
82625,63,0,M,HGH,RET,M,0,13/11/1954,01/10/9999,18/08/2016,"2307,692308"
82626,54,0,M,HGH,STE,F,"306,5501538",01/08/2002,14/09/1989,17/10/2016,"2307,692308"
82627,39,8,M,HGH,PVE,F,"169,6939231",31/12/1994,13/07/2012,17/03/2009,"2307,692308"
82628,44,3,M,HGH,PVE,F,"223,0769231",10/04/2000,01/07/2016,10/03/2014,"4869,227077"
82629,50,14,M,BCR,SFE,F,"778,0916923",07/06/2000,01/06/2012,21/04/2003,"2307,692308"
82630,40,4,M,HGH,STE,M,"376,0256154",03/03/2012,15/09/2015,09/01/2013,"5651,25"
82631,64,12,S,HGH,RET,M,"466,1076923",25/05/1984,01/10/9999,07/09/2004,"1357,692308"
82632,60,1,*noval*,HGH,OTH,F,0,01/10/9999,01/10/9999,25/05/2016,"4615,384615"
82633,61,0,M,BCR,PVE,F,"323,0769231",12/05/2013,31/12/1999,04/10/2016,"837,3574615"
82634,28,9,S,BCR,PVE,M,"465,0930769",26/12/1989,01/10/2014,15/01/2008,"393,0769231"
82635,39,2,M,BCR,STE,F,"463,1705385",01/07/2007,17/06/2015,18/07/2014,"815,0725385"
82636,57,11,D,BCR,PVE,F,"6864,915385",01/08/2009,01/07/2002,29/08/2005,"4615,384615"
82637,37,7,S,BCR,PVE,M,"316,0692308",08/01/1980,16/08/2010,10/07/2009,"1219,789923"
82638,65,12,M,BCR,STE,M,"436,9846154",02/12/1952,01/09/1990,09/06/2005,"1202,440077"
82639,55,11,M,BCR,STE,M,"376,8230769",10/12/1981,06/11/1985,06/10/2005,"4645,037077"
82640,61,4,D,HGH,PVE,F,"171,2615385",01/06/2011,01/10/2012,15/10/2012,"4384,615385"
82641,33,0,S,HGH,PVE,M,"616,6230769",08/10/1984,01/12/2015,05/07/2016,"2032,983231"
82642,26,5,S,HGH,PVE,M,"298,3709231",04/09/1991,16/03/2015,19/03/2012,"1422,692308"
82643,43,10,M,BCR,PVE,M,"538,4615385",01/01/2005,01/05/2007,23/05/2007,"1012,105077"
82644,39,9,M,HGH,PVE,M,"411,0441538",01/09/2012,25/07/2007,03/08/2007,"8884,615385"
82645,66,7,W,HGH,RET,F,"326,087",01/03/2002,01/10/9999,21/10/2009,"5358,807692"
82646,22,0,S,HGH,PVE,M,"361,5384615",06/09/1995,01/02/2016,18/10/2016,"348,3776923"
82647,58,8,M,BCR,PVE,M,"307,6923077",01/01/1994,01/10/9999,24/09/2008,"468,3923077"
82648,40,6,S,BCR,PVE,F,"2711,907692",07/05/1983,01/06/2012,29/07/2010,"320,6506923"
82649,36,10,S,HGH,STE,M,"395,9746923",30/05/1982,14/07/2010,16/06/2007,"5949,903769"
82650,32,5,S,HGH,PVE,M,"179,1538462",11/01/2013,03/03/2016,20/10/2011,"1045,010692"
82651,46,11,M,SEC,STE,M,"188,1846154",19/05/1971,07/10/1987,06/09/2005,"4487,281077"
82652,33,0,M,HGH,OTH,F,"177,3538462",01/01/2000,01/07/2015,18/10/2016,"3242,761692"
82653,34,0,M,HGH,PVE,M,"193,2153846",23/05/1983,19/11/2014,14/10/2016,"790,3846154"
82654,39,11,M,BCR,STE,F,"414,0461538",15/03/2007,08/08/2005,26/08/2005,"2307,692308"
82655,60,4,S,HGH,RET,F,"177,3846154",07/01/1957,01/10/9999,14/12/2012,"479,5882308"
82656,45,13,M,BCR,PVE,M,"1288,538462",01/09/2007,01/02/2014,24/11/2003,"4615,384615"
82657,61,11,D,BCR,STE,F,"1109,915385",01/01/2012,15/10/2003,25/08/2005,"4615,384615"
82658,22,3,S,HGH,PVE,M,"276,5153846",03/03/1995,10/01/2014,21/01/2014,"790,3846154"
82659,53,6,M,BCR,STE,M,"413,9230769",29/03/2000,01/03/1995,30/11/2010,"1577,559769"
82660,68,4,M,HGH,RET,M,"151,3211538",01/01/1978,01/10/9999,08/04/2013,"2371,153846"
82661,60,4,M,HGH,STE,M,"205,5",16/06/1989,22/12/2006,04/10/2012,"2077,957"
82662,48,1,S,HGH,PVE,M,"374,4593846",01/08/2005,04/08/2008,13/11/2015,"8808,042077"
82663,61,11,S,BCR,PVE,M,"176,9230769",01/01/2010,01/10/2013,08/12/2005,"3161,538462"
82664,33,3,*noval*,HGH,OTH,M,0,01/10/9999,01/10/9999,22/02/2014,"2307,692308"
82665,49,2,M,HGH,PVE,M,"210,2692308",01/01/1980,01/07/2008,17/12/2014,"4615,384615"
82666,27,4,S,HGH,PVE,M,"249,9384615",01/11/2015,21/05/2013,06/12/2012,"5442,581154"
82667,29,9,S,HGH,PVE,M,"419,5206923",22/01/1988,17/04/2012,12/09/2007,"480,9760769"
82668,32,3,M,BCR,OTH,F,"538,4615385",01/10/9999,01/10/9999,14/03/2014,"449,7138462"
82669,66,9,W,HGH,RET,M,"1490,189692",01/05/1983,01/10/9999,18/10/2007,"14923,75069"
82670,44,11,M,HGH,STE,F,"311,7615385",03/12/1991,30/06/1999,11/07/2005,"2307,692308"
82671,64,9,M,BCR,RET,F,"225,4797692",10/05/1953,28/10/1992,11/08/2007,"3590,717308"
82672,30,0,M,HGH,PVE,F,"165,623",01/01/2016,15/12/2015,11/10/2016,"2307,692308"
82673,49,3,M,HGH,PVE,M,"269,2307692",01/04/1991,01/09/2004,06/06/2014,"2153,507154"
82674,44,4,M,HGH,PVE,F,"215,3846154",01/01/1992,10/12/2012,07/11/2012,"2307,692308"
82675,68,12,D,HGH,RET,F,"414,4861538",01/10/1984,01/10/9999,28/07/2004,"790,3846154"
82676,44,3,S,HGH,PVE,M,"327,0523077",01/01/2001,01/11/2013,10/10/2013,"4584,230769"
82677,47,4,M,HGH,STE,M,"563,7846154",01/01/2000,05/02/2004,16/04/2013,"3384,615385"
82678,60,11,M,HGH,RET,M,"289,7986154",01/01/1991,01/10/9999,13/06/2006,"1111,713"
82679,35,6,S,HGH,PVE,M,"207,6923077",01/01/2009,01/05/2008,11/04/2011,"4615,384615"
82680,31,9,S,HGH,PVE,M,"215,7076923",09/12/1986,01/04/2011,19/02/2008,"2307,692308"
82681,48,4,M,HGH,PVE,M,"167,2637692",12/09/1969,01/06/2015,31/05/2013,"320,6506923"
82682,69,14,D,HGH,RET,F,"250,4697692",01/01/1991,01/10/9999,07/06/2003,"4742,307692"
82683,42,12,M,HGH,STE,M,"438,8013846",22/05/2009,02/02/2004,27/06/2005,"4615,384615"
82684,59,5,M,PRS,RET,M,"161,3874615",01/01/1985,01/10/9999,06/01/2012,"405,7689231"
82685,49,10,M,BCR,STE,M,"319,6615385",01/01/1999,21/10/1987,19/02/2007,"1928,128538"
82686,45,11,S,BCR,STE,M,"469,3461538",17/08/2005,03/02/2003,22/07/2005,"6538,461538"
82687,56,11,M,BCR,RET,F,"356,7665385",01/01/1992,01/01/2002,15/11/2005,"2307,692308"
82688,47,4,M,HGH,STE,M,"194,0923846",31/12/1970,01/06/2009,05/06/2013,"3768,615"
82689,46,1,M,HGH,STE,M,"325,5555385",01/01/1972,06/12/2013,01/09/2015,"7692,307692"
82690,24,0,M,BCR,PVE,M,"171,2230769",20/04/1993,05/07/2015,14/10/2016,"273,1538462"
82691,55,12,M,BCR,RET,M,"392,3076923",01/11/1988,15/10/1993,27/06/2005,"561,3076923"
82692,52,6,M,HGH,RET,F,"230,8313846",01/01/1990,01/10/9999,16/11/2010,"592,4226923"
82693,43,12,M,BCR,PVE,F,"3007,018846",01/03/2016,08/06/2015,20/04/2005,"2307,692308"
82694,65,12,M,HGH,RET,M,"286,3307692",01/10/2013,01/10/9999,06/10/2004,"1552,968692"
82695,55,14,S,PHD,STE,F,"763,9153846",01/01/1965,14/05/2013,07/03/2003,"7692,307692"
82696,60,4,M,HGH,RET,F,"174,559",01/01/1976,01/10/9999,04/09/2012,"1580,769231"
82697,61,11,M,BCR,STE,M,"756,9461538",15/05/2005,01/01/2010,02/11/2005,"801,6266923"
82698,61,13,M,BCR,PVE,M,"402,7923077",06/06/1994,01/01/1989,06/10/2003,"365,937"
82699,35,4,M,BCR,PVE,F,"528,0975385",01/09/2015,01/06/2014,12/10/2012,"2307,692308"
82700,55,11,S,HGH,STE,M,"263,855",05/04/1966,01/11/2001,16/11/2005,"2307,692308"
82701,36,3,*noval*,HGH,OTH,F,0,01/10/9999,01/10/9999,12/03/2014,"7692,307692"
